"Q" "C" "Qworld" "Cworld" "sigma" "N" "score" "pvalue"
"UB" 0.000162231717022606 0.000158036809046958 0.000177383590796998 0.000172644336555554 0.00227113907510753 1391 -0.239881385419268 0.81042221187763
"UE" 0.000418390152379467 0.000385399120321497 0.000372503950917326 0.000343768393318823 0.00382288252657419 1391 0.406150140033527 0.68463228666318
"UF" 0.000460905832153371 0.000447179801510872 0.000334529931474968 0.000324764553968723 0.00483233008137957 1391 0.944805664072225 0.344758099657995
"UH" 4.84641769622083e-05 4.66112057514876e-05 0.000134748841994561 0.000129574050251008 0.000834869761535915 1391 -3.70619672176745 0.000210394902936732
"UI" 0.00108377077896245 0.00105661274175129 0.000711037899186005 0.000693387721329997 0.0104598735413591 1391 1.29512858198644 0.19527587651509
"UK" 5.12968608360165e-05 5.02369765084862e-05 8.85722210431201e-05 8.66715950535531e-05 0.00110760590897894 1391 -1.22685299655515 0.219877847660056
"UM" 0.0278498578592824 0.0129157716794879 0.0334237833280423 0.0159162987798834 0.0249725461341763 1391 -4.48124093507118 7.42102759565639e-06
"UN" 0 0 1.07839097848258e-05 1.07092158366618e-05 0 1391 -Inf 0
"UP" 0 0 2.70015356391194e-05 2.69104662922906e-05 0 1391 -Inf 0
"UQ" 0 0 3.34204898087583e-06 3.29186542088988e-06 0 1391 -Inf 0
"UR" 0.00066475719343169 0.000642006423648111 0.000652350302495757 0.000630607446094367 0.00600260145182677 1391 0.0708255498016943 0.943536597081796
"UT" 0 0 6.86678413343636e-07 6.86073891253714e-07 0 1391 -Inf 0
"UU" 0 0 1.7104494596442e-05 1.69154778424499e-05 0 1391 -Inf 0
"UY" 0.000105033577961817 0.00010012622339185 4.83168933836667e-05 4.60309838355141e-05 0.00189705331795501 1391 1.06351366911587 0.28754906968011
"VE" 0.034660916005629 0.01835316769687 0.0441980664328542 0.0236998391856256 0.0371560962301637 1391 -5.36681947329068 8.0137193792934e-08
"VI" 0.0112844360481984 0.0053443605984622 0.0146558175148657 0.00708704064191421 0.0131979552101159 1391 -4.9246409568371 8.45153888635492e-07
"VJ" 0.00303588076272991 0.00191602147481177 0.00553039770394389 0.00348919434114318 0.00683202440884173 1391 -8.58797166593226 8.85180915263098e-18
"VM" 0 0 2.33613000922393e-06 2.30106869065219e-06 0 1391 -Inf 0
"VP" 0.000226840052771084 0.000183261398076854 9.69784394116877e-05 7.79594225292099e-05 0.00259766882435195 1391 1.51187644819587 0.130565296555843
"VS" 0.000441808567109989 0.000346571448902397 0.000709869563601449 0.000557623630055539 0.00263221305386123 1391 -2.99042125734158 0.00278592947401895
"VX" 0.020202045437363 0.010984891344398 0.0208230476978664 0.0115789647310228 0.0259392550150052 1391 -0.854173637113662 0.393008787969843
